1,1,967.33,98.25,56.00,38.67,0.47,-1,-1,-1
1,2,604.00,65.17,62.67,67.50,0.46,-1,-1,-1
1,3,899.33,77.75,70.67,35.50,0.43,-1,-1,-1
2,1,970.67,99.83,52.00,37.50,0.45,-1,-1,-1
2,2,601.00,67.96,64.00,67.04,0.45,-1,-1,-1
2,3,857.33,68.75,66.67,32.50,0.45,-1,-1,-1
2,4,930.00,73.21,40.00,31.71,0.46,-1,-1,-1
3,1,968.00,99.00,54.67,38.17,0.47,-1,-1,-1
3,2,594.33,75.33,68.00,69.17,0.45,-1,-1,-1
3,4,929.33,73.00,45.33,32.17,0.43,-1,-1,-1
4,1,967.33,98.33,54.67,39.00,0.47,-1,-1,-1
4,2,584.33,85.00,72.00,72.83,0.41,-1,-1,-1
4,4,929.33,73.00,44.00,31.83,0.46,-1,-1,-1
4,5,801.33,43.58,40.00,26.92,0.41,-1,-1,-1
5,1,967.33,99.58,54.67,37.67,0.45,-1,-1,-1
5,4,929.33,73.21,42.67,31.71,0.45,-1,-1,-1
5,6,561.33,102.83,82.00,78.33,0.48,-1,-1,-1
6,1,966.67,97.08,56.00,40.50,0.48,-1,-1,-1
6,4,929.33,73.00,41.33,31.83,0.46,-1,-1,-1
6,7,518.67,128.17,98.67,97.00,0.49,-1,-1,-1
6,8,478.33,83.00,74.00,53.17,0.43,-1,-1,-1
7,1,976.67,100.33,45.33,37.00,0.42,-1,-1,-1
7,4,930.00,72.96,41.33,31.88,0.45,-1,-1,-1
7,9,380.33,121.75,102.67,72.92,0.48,-1,-1,-1
7,10,433.00,174.33,139.33,121.00,0.48,-1,-1,-1
7,11,604.00,103.92,106.67,68.58,0.46,-1,-1,-1
7,12,528.33,33.69,75.33,76.65,0.43,-1,-1,-1
8,1,966.67,97.83,56.00,39.67,0.47,-1,-1,-1
8,4,930.00,73.04,41.33,32.12,0.45,-1,-1,-1
8,13,470.00,49.46,100.00,97.71,0.51,-1,-1,-1
8,14,234.33,277.33,238.00,202.00,0.49,-1,-1,-1
8,15,170.50,201.50,178.83,119.67,0.48,-1,-1,-1
8,16,591.67,77.62,64.00,55.21,0.45,-1,-1,-1
8,17,652.33,117.33,150.33,65.67,0.42,-1,-1,-1
9,1,966.67,97.67,56.00,39.67,0.46,-1,-1,-1
9,4,930.00,73.04,41.33,31.96,0.43,-1,-1,-1
9,18,556.33,99.00,77.33,72.33,0.49,-1,-1,-1
9,19,355.67,76.08,150.00,139.92,0.48,-1,-1,-1
9,20,758.00,125.67,162.67,65.17,0.45,-1,-1,-1
10,1,967.33,98.25,54.67,38.17,0.45,-1,-1,-1
10,4,929.33,73.04,42.67,31.96,0.45,-1,-1,-1
10,21,87.00,136.08,280.67,252.58,0.49,-1,-1,-1
10,22,495.00,137.00,103.33,101.33,0.49,-1,-1,-1
10,23,855.33,126.08,110.67,56.58,0.44,-1,-1,-1
11,1,976.67,100.50,45.33,35.00,0.40,-1,-1,-1
11,4,930.00,72.67,40.00,30.83,0.44,-1,-1,-1
11,23,894.67,111.50,61.33,51.17,0.38,-1,-1,-1
11,24,344.00,220.33,174.00,153.33,0.46,-1,-1,-1
11,25,422.67,112.58,93.33,66.25,0.44,-1,-1,-1
12,1,970.00,98.50,52.00,39.00,0.45,-1,-1,-1
12,4,930.00,72.62,41.33,31.88,0.44,-1,-1,-1
12,26,278.67,172.67,138.67,100.00,0.51,-1,-1,-1
12,27,523.33,68.67,66.00,54.17,0.46,-1,-1,-1
12,28,882.67,95.33,58.67,44.00,0.43,-1,-1,-1
12,29,606.67,68.17,54.67,70.33,0.42,-1,-1,-1
13,1,967.33,97.92,54.67,39.17,0.47,-1,-1,-1
13,4,930.00,72.83,41.33,32.17,0.44,-1,-1,-1
13,30,454.67,97.92,86.00,68.67,0.49,-1,-1,-1
13,31,560.00,95.33,78.67,98.00,0.48,-1,-1,-1
13,32,0.00,316.00,199.00,210.00,0.47,-1,-1,-1
13,33,870.67,79.46,49.33,38.38,0.43,-1,-1,-1
14,1,967.33,98.08,54.67,38.83,0.46,-1,-1,-1
14,4,929.33,72.79,42.67,32.21,0.43,-1,-1,-1
14,34,314.50,149.00,136.17,104.00,0.48,-1,-1,-1
