1,1,951.33,93.83,49.33,35.67,0.49,-1,-1,-1
1,2,916.00,63.29,46.67,29.38,0.48,-1,-1,-1
1,3,560.67,22.12,65.33,62.71,0.45,-1,-1,-1
1,4,982.67,108.33,56.00,43.33,0.45,-1,-1,-1
1,5,647.67,51.29,41.00,36.79,0.42,-1,-1,-1
2,1,951.33,93.67,49.33,35.83,0.50,-1,-1,-1
2,2,915.33,63.17,48.00,29.58,0.47,-1,-1,-1
2,3,555.67,18.44,82.67,67.23,0.45,-1,-1,-1
2,4,980.00,107.92,58.67,43.83,0.46,-1,-1,-1
2,5,647.33,51.54,40.67,36.54,0.46,-1,-1,-1
2,6,570.33,111.67,72.00,76.83,0.46,-1,-1,-1
2,7,610.00,83.83,55.33,50.33,0.44,-1,-1,-1
2,8,533.33,66.38,61.33,50.96,0.43,-1,-1,-1
3,1,951.33,93.67,50.67,36.33,0.49,-1,-1,-1
3,2,915.33,63.08,48.00,29.67,0.45,-1,-1,-1
3,3,557.67,20.21,80.00,70.46,0.46,-1,-1,-1
3,4,980.00,107.50,58.67,44.50,0.46,-1,-1,-1
3,5,644.33,51.67,43.67,40.17,0.40,-1,-1,-1
3,6,583.00,99.67,68.67,57.33,0.41,-1,-1,-1
3,8,518.67,73.67,66.67,54.50,0.43,-1,-1,-1
3,9,224.17,188.00,150.17,111.00,0.45,-1,-1,-1
3,10,538.00,138.83,87.33,90.00,0.43,-1,-1,-1
4,1,950.67,93.08,50.67,36.33,0.49,-1,-1,-1
4,2,915.33,63.04,48.00,29.71,0.47,-1,-1,-1
4,3,548.00,17.69,86.67,76.65,0.48,-1,-1,-1
4,4,980.00,107.50,58.67,43.67,0.47,-1,-1,-1
4,5,638.67,55.33,46.00,42.17,0.45,-1,-1,-1
4,6,481.33,174.33,114.00,127.33,0.47,-1,-1,-1
4,8,493.67,83.33,74.67,60.83,0.47,-1,-1,-1
4,10,551.67,121.67,83.33,72.67,0.47,-1,-1,-1
4,11,1049.33,394.67,208.00,170.00,0.48,-1,-1,-1
4,12,0.00,304.67,202.00,201.33,0.48,-1,-1,-1
4,13,890.00,50.50,45.33,26.33,0.42,-1,-1,-1
4,14,1.25,177.00,176.75,91.00,0.41,-1,-1,-1
5,1,950.67,93.50,50.67,36.00,0.49,-1,-1,-1
5,2,915.33,62.88,48.00,29.96,0.47,-1,-1,-1
5,3,532.00,19.35,99.33,83.15,0.50,-1,-1,-1
5,4,979.33,107.67,60.00,43.83,0.47,-1,-1,-1
5,5,627.33,65.58,50.00,44.33,0.45,-1,-1,-1
5,6,360.00,260.67,170.67,181.33,0.43,-1,-1,-1
5,8,454.00,97.17,85.33,73.67,0.49,-1,-1,-1
5,13,889.33,50.38,46.67,26.33,0.40,-1,-1,-1
5,15,969.33,246.67,124.00,102.00,0.52,-1,-1,-1
5,16,501.33,158.92,106.67,96.42,0.49,-1,-1,-1
6,1,950.67,94.00,52.00,35.83,0.49,-1,-1,-1
6,2,915.33,62.67,48.00,30.17,0.47,-1,-1,-1
6,3,513.33,24.17,109.33,88.08,0.49,-1,-1,-1
6,4,980.00,107.83,58.67,41.50,0.44,-1,-1,-1
6,5,606.33,80.83,58.00,50.67,0.45,-1,-1,-1
6,8,387.67,122.00,107.33,86.67,0.49,-1,-1,-1
6,13,890.00,50.54,46.67,29.08,0.40,-1,-1,-1
6,17,913.33,167.50,86.67,70.00,0.48,-1,-1,-1
6,18,409.33,216.83,148.67,132.83,0.47,-1,-1,-1
7,1,950.67,93.58,50.67,35.17,0.50,-1,-1,-1
7,2,916.00,63.00,46.67,29.83,0.47,-1,-1,-1
7,3,491.33,25.79,118.00,100.38,0.52,-1,-1,-1
