1,1,506.00,72.83,66.00,55.17,0.44,-1,-1,-1
2,1,501.00,76.33,69.33,55.83,0.39,-1,-1,-1
3,1,490.67,76.17,71.33,61.00,0.46,-1,-1,-1
3,2,579.00,104.75,67.33,63.92,0.46,-1,-1,-1
4,1,461.67,85.92,80.67,67.33,0.49,-1,-1,-1
4,3,537.67,132.83,92.67,80.33,0.49,-1,-1,-1
5,4,459.67,183.33,130.00,106.67,0.52,-1,-1,-1
5,5,413.00,103.42,95.33,78.25,0.50,-1,-1,-1
6,6,326.67,133.67,123.33,97.33,0.51,-1,-1,-1
6,7,280.67,297.33,218.00,196.67,0.48,-1,-1,-1
7,8,153.83,191.83,187.50,142.33,0.48,-1,-1,-1
7,9,493.33,85.67,75.33,55.33,0.43,-1,-1,-1
8,10,451.33,102.83,88.00,64.67,0.47,-1,-1,-1
8,11,527.33,132.25,94.67,77.58,0.45,-1,-1,-1
9,12,384.00,129.58,108.00,77.42,0.48,-1,-1,-1
9,13,412.67,207.67,144.67,126.67,0.46,-1,-1,-1
10,14,261.00,180.50,154.33,104.67,0.48,-1,-1,-1
10,15,60.75,429.33,321.92,284.00,0.45,-1,-1,-1
10,16,547.00,66.75,56.00,43.67,0.42,-1,-1,-1
11,17,504.00,88.00,64.00,51.00,0.44,-1,-1,-1
11,18,0.00,285.67,255.83,186.67,0.44,-1,-1,-1
12,19,521.00,122.00,94.00,104.33,0.48,-1,-1,-1
12,20,434.33,115.67,86.00,68.83,0.47,-1,-1,-1
12,21,562.67,57.04,51.33,39.29,0.44,-1,-1,-1
13,22,317.67,163.50,123.33,92.33,0.50,-1,-1,-1
13,23,377.67,195.33,158.00,169.33,0.47,-1,-1,-1
13,24,519.33,76.79,63.33,48.38,0.46,-1,-1,-1
14,25,452.33,106.33,83.33,62.67,0.49,-1,-1,-1
14,26,81.75,255.67,211.25,164.33,0.47,-1,-1,-1
15,27,335.33,153.83,125.33,87.67,0.49,-1,-1,-1
16,28,1046.67,397.67,228.00,185.33,0.48,-1,-1,-1
