1,1,606.67,74.88,59.33,55.29,0.48,-1,-1,-1
1,2,483.00,79.67,68.67,52.00,0.47,-1,-1,-1
1,3,535.00,59.00,48.00,40.67,0.41,-1,-1,-1
2,1,605.33,77.50,60.00,55.17,0.49,-1,-1,-1
2,2,461.67,87.50,76.00,56.50,0.48,-1,-1,-1
2,3,529.00,61.50,50.67,40.92,0.43,-1,-1,-1
3,1,597.67,82.42,62.00,59.67,0.47,-1,-1,-1
3,2,424.00,100.67,86.67,65.00,0.49,-1,-1,-1
3,3,518.00,65.67,54.67,42.17,0.46,-1,-1,-1
3,4,1084.67,445.00,194.67,237.00,0.46,-1,-1,-1
3,5,625.67,64.21,46.00,44.29,0.41,-1,-1,-1
4,1,582.33,93.33,67.33,66.50,0.49,-1,-1,-1
4,2,350.67,123.67,112.00,79.83,0.49,-1,-1,-1
4,3,502.00,71.17,58.00,45.17,0.45,-1,-1,-1
4,5,616.33,68.96,51.33,44.54,0.44,-1,-1,-1
4,6,962.00,254.67,152.00,118.00,0.48,-1,-1,-1
5,1,552.33,111.92,81.33,77.25,0.50,-1,-1,-1
5,2,223.67,161.17,151.67,110.67,0.48,-1,-1,-1
5,3,474.33,79.25,66.67,49.17,0.47,-1,-1,-1
5,5,602.33,77.04,56.00,48.29,0.45,-1,-1,-1
5,7,904.67,164.08,93.33,78.08,0.48,-1,-1,-1
6,1,504.67,143.00,102.67,100.67,0.50,-1,-1,-1
6,2,0.00,236.83,216.67,171.17,0.48,-1,-1,-1
6,3,423.00,89.58,84.67,52.83,0.48,-1,-1,-1
6,5,583.67,92.08,62.67,52.00,0.48,-1,-1,-1
6,8,875.33,114.33,64.00,55.67,0.47,-1,-1,-1
6,9,631.00,58.67,47.33,40.83,0.42,-1,-1,-1
7,1,410.67,203.83,145.33,153.17,0.47,-1,-1,-1
7,3,339.33,102.25,108.00,59.83,0.48,-1,-1,-1
7,5,553.33,114.83,74.67,64.17,0.49,-1,-1,-1
7,9,618.67,67.33,52.67,46.17,0.47,-1,-1,-1
7,10,856.00,84.17,50.67,43.00,0.47,-1,-1,-1
8,1,155.92,348.33,273.42,309.33,0.37,-1,-1,-1
8,3,233.67,112.00,134.67,65.17,0.48,-1,-1,-1
8,5,495.67,154.67,100.00,85.00,0.49,-1,-1,-1
8,9,600.67,80.75,59.33,52.33,0.48,-1,-1,-1
9,5,372.67,232.67,158.00,140.67,0.48,-1,-1,-1
9,9,572.67,100.58,71.33,62.17,0.49,-1,-1,-1
9,11,121.92,121.83,140.75,64.00,0.50,-1,-1,-1
10,5,11.67,446.33,345.00,273.67,0.44,-1,-1,-1
10,9,525.00,133.08,93.33,80.58,0.49,-1,-1,-1
10,12,30.79,122.17,142.04,61.17,0.50,-1,-1,-1
11,9,430.33,191.83,136.67,122.67,0.48,-1,-1,-1
11,12,0.00,118.00,105.83,61.17,0.49,-1,-1,-1
11,13,599.33,36.58,38.00,30.92,0.42,-1,-1,-1
12,9,184.67,337.67,259.00,253.33,0.46,-1,-1,-1
12,14,0.01,112.25,41.11,55.33,0.48,-1,-1,-1
12,15,546.00,55.42,52.00,43.83,0.47,-1,-1,-1
13,16,456.00,92.50,77.33,63.67,0.50,-1,-1,-1
14,17,239.33,167.00,155.67,127.67,0.45,-1,-1,-1
17,18,1164.00,313.33,116.00,122.67,0.50,-1,-1,-1
17,19,1140.67,568.00,138.67,152.00,0.45,-1,-1,-1
18,20,1030.00,193.33,110.67,79.33,0.49,-1,-1,-1
18,21,974.00,290.83,160.00,126.50,0.47,-1,-1,-1
18,22,653.00,39.21,35.00,31.33,0.46,-1,-1,-1
