1,1,565.67,104.17,76.00,72.67,0.49,-1,-1,-1
1,2,492.00,91.33,63.33,46.33,0.44,-1,-1,-1
2,1,565.67,104.25,76.00,72.42,0.49,-1,-1,-1
2,2,492.00,91.50,63.33,46.00,0.45,-1,-1,-1
3,1,498.00,150.00,107.33,103.00,0.51,-1,-1,-1
3,2,443.00,110.58,76.00,54.83,0.47,-1,-1,-1
3,3,958.00,273.67,148.00,125.00,0.49,-1,-1,-1
3,4,588.67,104.58,63.33,55.83,0.45,-1,-1,-1
4,1,404.67,202.17,156.00,159.83,0.48,-1,-1,-1
4,2,400.67,126.17,88.00,65.00,0.49,-1,-1,-1
4,5,558.33,128.33,76.67,67.00,0.49,-1,-1,-1
4,6,908.00,184.17,97.33,86.67,0.49,-1,-1,-1
5,1,146.08,363.00,296.58,313.33,0.32,-1,-1,-1
5,2,334.00,153.33,108.67,77.67,0.49,-1,-1,-1
5,5,579.00,108.25,72.00,58.17,0.45,-1,-1,-1
5,7,874.00,133.67,70.67,62.33,0.49,-1,-1,-1
5,8,504.00,169.50,100.67,87.67,0.47,-1,-1,-1
5,9,518.67,76.79,56.67,42.04,0.45,-1,-1,-1
6,1,146.00,363.00,296.67,313.33,0.32,-1,-1,-1
6,2,334.00,153.33,108.67,77.67,0.49,-1,-1,-1
6,5,504.00,169.50,100.67,87.67,0.47,-1,-1,-1
6,7,874.00,133.67,70.67,62.33,0.49,-1,-1,-1
6,9,518.67,76.88,56.67,42.12,0.45,-1,-1,-1
6,10,579.00,108.25,72.00,58.17,0.45,-1,-1,-1
7,2,16.50,283.50,222.50,164.17,0.47,-1,-1,-1
7,7,828.00,72.92,44.00,38.33,0.35,-1,-1,-1
7,9,449.00,105.92,76.00,55.50,0.48,-1,-1,-1
7,11,41.08,474.67,331.58,244.00,0.46,-1,-1,-1
7,12,446.00,197.33,129.33,113.33,0.41,-1,-1,-1
8,2,16.67,283.33,222.17,164.67,0.47,-1,-1,-1
8,7,828.00,72.92,44.00,38.33,0.36,-1,-1,-1
8,9,449.00,105.92,76.00,55.50,0.48,-1,-1,-1
8,11,41.83,474.67,330.83,244.00,0.46,-1,-1,-1
8,12,446.00,197.33,129.33,113.33,0.42,-1,-1,-1
9,9,287.67,167.75,130.67,91.58,0.50,-1,-1,-1
9,13,534.00,139.83,83.33,70.00,0.50,-1,-1,-1
9,14,480.00,90.33,84.00,65.00,0.48,-1,-1,-1
10,9,287.67,167.67,130.67,91.67,0.50,-1,-1,-1
10,13,534.00,139.83,83.33,70.00,0.50,-1,-1,-1
10,14,480.00,90.33,84.00,65.00,0.48,-1,-1,-1
11,13,200.50,356.33,243.50,234.67,0.48,-1,-1,-1
11,14,289.50,154.50,146.83,110.67,0.43,-1,-1,-1
11,15,554.67,104.83,76.00,66.17,0.48,-1,-1,-1
11,16,503.33,52.17,82.00,82.67,0.45,-1,-1,-1
12,13,200.67,356.33,243.67,234.67,0.48,-1,-1,-1
12,14,289.50,154.50,146.83,110.67,0.43,-1,-1,-1
12,15,554.67,104.83,76.00,66.17,0.48,-1,-1,-1
12,16,503.33,52.17,82.00,82.67,0.45,-1,-1,-1
13,13,200.67,356.33,243.67,234.67,0.48,-1,-1,-1
13,14,289.67,154.67,146.67,110.67,0.43,-1,-1,-1
13,15,554.67,104.83,76.00,66.17,0.49,-1,-1,-1
13,16,503.00,52.08,82.67,82.83,0.45,-1,-1,-1
14,13,200.67,356.33,243.67,234.67,0.48,-1,-1,-1
14,14,289.67,154.67,146.67,110.67,0.43,-1,-1,-1
14,15,554.67,104.83,76.00,66.17,0.48,-1,-1,-1
14,16,503.00,52.08,82.67,82.83,0.45,-1,-1,-1
15,13,200.67,356.33,243.67,234.67,0.48,-1,-1,-1
15,14,289.67,154.67,146.67,110.67,0.43,-1,-1,-1
15,15,554.67,104.83,76.00,66.17,0.48,-1,-1,-1
15,16,503.00,52.08,82.67,82.83,0.45,-1,-1,-1
16,13,200.67,356.33,243.67,234.67,0.48,-1,-1,-1
16,14,289.67,154.67,146.67,110.67,0.43,-1,-1,-1
16,15,554.67,104.83,76.00,66.17,0.48,-1,-1,-1
16,16,503.00,52.08,82.67,82.83,0.45,-1,-1,-1
17,17,320.00,160.42,124.67,103.25,0.50,-1,-1,-1
17,18,482.33,174.67,108.00,94.00,0.49,-1,-1,-1
17,19,498.33,85.58,62.00,47.00,0.47,-1,-1,-1
17,20,858.00,94.50,53.33,47.67,0.46,-1,-1,-1
18,21,450.00,107.92,74.00,55.50,0.49,-1,-1,-1
18,22,277.67,300.00,198.67,191.33,0.48,-1,-1,-1
18,23,136.67,231.00,190.67,161.00,0.48,-1,-1,-1
19,24,374.00,135.67,98.67,73.67,0.49,-1,-1,-1
19,25,513.00,81.50,62.00,44.50,0.45,-1,-1,-1
19,26,602.00,86.58,58.00,48.50,0.43,-1,-1,-1
20,27,247.50,185.00,139.83,101.67,0.52,-1,-1,-1
20,28,538.00,126.92,81.33,71.08,0.50,-1,-1,-1
20,29,467.00,101.67,73.33,51.00,0.48,-1,-1,-1
21,31,396.67,128.08,95.33,67.25,0.49,-1,-1,-1
21,32,404.67,209.17,135.33,125.00,0.47,-1,-1,-1
21,33,536.67,60.75,57.33,45.67,0.42,-1,-1,-1
22,31,396.67,128.08,95.33,67.25,0.49,-1,-1,-1
22,32,404.67,209.17,135.33,125.00,0.47,-1,-1,-1
22,33,536.67,60.75,57.33,45.67,0.42,-1,-1,-1
23,31,25.67,273.67,227.00,160.00,0.49,-1,-1,-1
23,33,442.00,97.17,84.67,64.67,0.49,-1,-1,-1
24,33,348.00,130.33,114.67,88.00,0.49,-1,-1,-1
25,33,176.00,186.00,178.33,133.00,0.49,-1,-1,-1
26,33,176.00,186.00,178.33,133.00,0.49,-1,-1,-1
27,35,986.67,283.00,150.67,120.00,0.47,-1,-1,-1
28,36,896.00,148.83,74.67,64.00,0.48,-1,-1,-1
29,37,619.00,83.33,54.00,46.17,0.42,-1,-1,-1
29,38,859.33,94.75,50.67,42.33,0.41,-1,-1,-1
30,37,619.00,83.33,54.00,46.17,0.42,-1,-1,-1
30,38,859.33,94.75,50.67,42.33,0.41,-1,-1,-1
31,37,609.33,93.17,58.00,50.50,0.46,-1,-1,-1
32,37,609.33,93.08,58.00,50.67,0.46,-1,-1,-1
33,37,609.67,93.00,57.33,50.83,0.46,-1,-1,-1
33,39,976.00,206.00,198.67,183.67,0.49,-1,-1,-1
34,37,609.67,93.75,57.33,50.50,0.46,-1,-1,-1
34,40,902.67,122.00,105.33,105.00,0.51,-1,-1,-1
35,37,609.67,93.25,58.00,50.67,0.46,-1,-1,-1
35,41,863.33,80.33,70.67,73.67,0.49,-1,-1,-1
36,37,609.67,93.33,58.00,50.67,0.46,-1,-1,-1
36,41,863.33,80.42,70.67,73.50,0.49,-1,-1,-1
37,37,609.67,93.08,57.33,50.67,0.47,-1,-1,-1
37,41,824.67,38.31,41.33,46.52,0.22,-1,-1,-1
38,37,609.67,93.75,58.00,50.33,0.47,-1,-1,-1
38,42,258.33,412.33,305.33,252.67,0.49,-1,-1,-1
39,37,609.67,93.67,58.00,50.17,0.46,-1,-1,-1
39,43,77.83,259.17,202.33,144.17,0.48,-1,-1,-1
39,44,556.00,61.79,51.33,42.88,0.41,-1,-1,-1
40,37,609.67,93.67,58.00,50.00,0.46,-1,-1,-1
40,43,77.83,259.00,202.33,144.33,0.48,-1,-1,-1
40,44,556.00,61.79,51.33,42.88,0.41,-1,-1,-1
41,37,609.67,94.67,57.33,49.33,0.47,-1,-1,-1
41,44,529.33,71.83,59.33,47.83,0.46,-1,-1,-1
41,45,210.67,318.67,205.33,170.67,0.48,-1,-1,-1
42,37,609.67,94.67,57.33,49.33,0.47,-1,-1,-1
