1,1,609.33,81.75,56.00,45.33,0.46,-1,-1,-1
1,2,500.33,79.83,64.00,46.17,0.41,-1,-1,-1
2,1,606.67,83.33,56.67,46.67,0.47,-1,-1,-1
2,2,500.33,79.92,64.00,46.17,0.42,-1,-1,-1
3,1,598.67,87.58,60.67,49.00,0.45,-1,-1,-1
3,2,498.67,80.67,64.00,47.33,0.44,-1,-1,-1
4,1,587.00,97.08,63.33,52.00,0.46,-1,-1,-1
4,2,493.33,82.83,65.33,48.17,0.46,-1,-1,-1
5,1,564.33,111.42,72.00,60.58,0.49,-1,-1,-1
5,2,479.33,88.75,70.00,50.83,0.44,-1,-1,-1
5,3,635.33,65.50,48.67,45.33,0.43,-1,-1,-1
5,4,1148.67,514.33,130.67,204.33,0.41,-1,-1,-1
6,1,529.67,134.00,86.00,74.00,0.49,-1,-1,-1
6,2,455.00,99.00,76.67,55.83,0.47,-1,-1,-1
6,3,623.67,77.25,53.33,46.50,0.46,-1,-1,-1
6,5,1011.33,305.00,180.00,147.33,0.48,-1,-1,-1
6,6,524.33,69.25,53.33,44.00,0.42,-1,-1,-1
7,1,470.67,173.00,110.00,96.67,0.49,-1,-1,-1
7,2,413.00,114.00,90.67,65.33,0.48,-1,-1,-1
7,3,607.33,90.33,60.00,51.83,0.47,-1,-1,-1
7,6,506.00,78.42,60.00,47.67,0.44,-1,-1,-1
7,7,932.67,198.50,112.00,91.33,0.49,-1,-1,-1
7,8,560.67,54.33,50.67,42.83,0.44,-1,-1,-1
7,9,635.00,53.58,44.67,48.67,0.42,-1,-1,-1
8,1,354.33,245.17,163.33,150.17,0.47,-1,-1,-1
8,2,345.00,136.75,113.33,83.25,0.49,-1,-1,-1
8,3,581.67,107.00,70.67,62.83,0.50,-1,-1,-1
8,6,476.67,91.50,70.00,51.50,0.46,-1,-1,-1
8,8,545.33,60.67,56.00,47.50,0.41,-1,-1,-1
8,9,618.00,64.33,54.00,54.83,0.45,-1,-1,-1
8,10,884.67,137.08,78.67,65.92,0.48,-1,-1,-1
9,1,62.75,415.00,307.92,301.67,0.40,-1,-1,-1
9,2,229.00,184.17,156.00,105.67,0.49,-1,-1,-1
9,3,542.67,133.00,86.67,77.33,0.50,-1,-1,-1
9,6,430.67,107.58,84.00,59.50,0.48,-1,-1,-1
9,8,521.33,70.92,64.00,52.17,0.45,-1,-1,-1
9,9,594.00,78.96,63.33,62.71,0.47,-1,-1,-1
9,11,853.33,98.75,60.00,50.83,0.44,-1,-1,-1
10,2,8.25,271.67,239.42,163.33,0.48,-1,-1,-1
